raw extension,env ext,raw flex,env flex
2.77,0.54,2.7,2.06
2.94,0.52,2.51,2.06
2.85,0.52,2.53,2.03
2.8,0.52,2.57,2
3.05,0.53,2.69,1.99
2.98,0.58,2.64,2.01
2.53,0.58,2.54,2.02
1.93,0.64,2.54,2.01
3.41,0.67,2.57,2.01
2.85,0.66,2.49,2
2.61,0.65,2.55,1.98
2.95,0.64,2.57,1.96
2.86,0.63,2.61,1.95
2.79,0.62,2.59,1.95
2.85,0.6,2.55,1.95
2.79,0.58,2.56,1.93
2.9,0.56,2.52,1.92
2.92,0.58,2.69,1.91
2.91,0.59,2.51,1.91
2.79,0.6,2.61,1.9
2.51,0.59,2.51,1.89
2.7,0.61,2.6,1.87
3.02,0.64,2.59,1.85
2.96,0.62,2.55,1.84
2.84,0.6,2.61,1.82
2.84,0.58,2.53,1.79
2.96,0.56,2.61,1.78
2.7,0.56,2.54,1.78
2.82,0.55,2.56,1.76
2.87,0.54,2.57,1.76
2.88,0.52,2.58,1.76
2.86,0.52,2.58,1.77
2.64,0.51,2.55,1.77
2.88,0.5,2.55,1.76
2.83,0.48,2.57,1.74
2.86,0.48,2.62,1.73
2.89,0.48,2.58,1.73
2.75,0.48,2.58,1.72
2.5,0.48,2.61,1.73
2.96,0.48,2.59,1.74
3.25,0.5,2.55,1.74
2.61,0.56,2.55,1.74
2.21,0.55,2.59,1.74
2.73,0.59,2.5,1.71
2.82,0.6,2.61,1.69
2.98,0.59,2.57,1.68
2.87,0.58,2.55,1.67
2.83,0.57,2.57,1.66
2.5,0.56,2.61,1.65
2.86,0.55,2.59,1.64
2.85,0.54,2.55,1.63
2.98,0.53,2.55,1.61
2.76,0.52,2.59,1.59
2.93,0.5,2.62,1.58
2.8,0.51,2.62,1.58
2.8,0.5,2.64,1.59
2.64,0.5,2.58,1.6
2.99,0.49,2.41,1.6
2.82,0.48,2.5,1.57
2.8,0.47,2.56,1.56
2.85,0.45,2.57,1.54
2.83,0.44,2.6,1.53
2.9,0.43,2.61,1.53
2.81,0.43,2.55,1.52
2.84,0.43,2.63,1.52
2.77,0.43,2.5,1.52
2.84,0.42,2.58,1.49
2.95,0.42,2.66,1.48
2.86,0.41,2.54,1.47
2.66,0.41,2.62,1.46
2.92,0.41,2.6,1.47
2.8,0.4,2.57,1.46
2.81,0.4,2.57,1.46
2.71,0.4,2.61,1.44
2.6,0.39,2.53,1.44
2.96,0.4,2.54,1.42
2.83,0.4,2.55,1.4
2.73,0.39,2.59,1.38
2.79,0.39,2.69,1.37
2.93,0.39,2.63,1.38
2.8,0.39,2.51,1.39
2.65,0.39,2.6,1.38
2.95,0.39,2.57,1.38
2.91,0.38,2.54,1.37
2.77,0.38,2.6,1.36
2.86,0.39,2.6,1.36
2.6,0.39,2.55,1.36
2.65,0.4,2.53,1.35
3.07,0.4,2.59,1.34
2.81,0.4,2.58,1.34
2.82,0.39,2.56,1.34
2.8,0.39,2.56,1.34
2.83,0.38,2.57,1.33
2.8,0.37,2.6,1.33
2.81,0.36,2.58,1.33
2.77,0.35,2.6,1.33
2.87,0.34,2.58,1.33
2.88,0.33,2.56,1.34
2.83,0.33,2.55,1.33
2.81,0.32,2.64,1.33
2.79,0.32,2.67,1.37
2.86,0.31,2.53,1.4
2.83,0.31,2.58,1.4
2.79,0.3,2.54,1.41
2.68,0.3,2.51,1.39
2.79,0.3,2.61,1.36
2.86,0.29,2.56,1.35
2.81,0.29,2.61,1.34
2.78,0.29,2.57,1.34
2.84,0.28,2.53,1.33
2.83,0.27,2.57,1.31
2.76,0.27,2.61,1.29
2.8,0.26,2.56,1.27
2.82,0.26,2.53,1.25
2.81,0.25,2.63,1.24
2.84,0.25,2.61,1.24
2.87,0.25,2.61,1.24
2.93,0.27,2.63,1.26
2.69,0.28,2.56,1.27
2.64,0.28,2.6,1.28
2.87,0.3,2.57,1.29
2.92,0.3,2.49,1.28
2.8,0.29,2.58,1.26
2.79,0.29,2.62,1.26
2.83,0.28,2.62,1.27
2.8,0.28,2.54,1.29
2.81,0.27,2.52,1.28
2.82,0.27,2.5,1.24
2.84,0.26,2.69,1.23
2.82,0.26,2.59,1.24
2.8,0.25,2.42,1.22
2.8,0.25,2.57,1.18
2.82,0.24,2.66,1.16
2.82,0.23,2.58,1.16
2.82,0.23,2.59,1.15
2.84,0.23,2.56,1.14
2.83,0.24,2.67,1.12
2.73,0.23,2.62,1.13
2.87,0.23,2.59,1.14
2.79,0.23,2.65,1.16
2.8,0.22,2.55,1.18
2.81,0.22,2.54,1.18
2.83,0.22,2.51,1.16
2.83,0.22,2.57,1.15
2.81,0.22,2.52,1.13
2.8,0.22,2.56,1.1
2.8,0.22,2.63,1.08
2.8,0.22,2.65,1.08
2.84,0.21,2.65,1.1
2.82,0.21,2.51,1.11
2.82,0.21,2.54,1.09
2.81,0.21,2.54,1.07
2.83,0.2,2.65,1.05
2.81,0.21,2.67,1.07
2.79,0.2,2.44,1.09
2.81,0.2,2.5,1.07
2.82,0.2,2.52,1.04
2.84,0.21,2.58,1.02
2.81,0.21,2.58,1
2.78,0.21,2.59,0.98
2.79,0.21,2.6,0.98
2.84,0.22,2.61,0.97
2.7,0.22,2.46,0.94
2.79,0.22,2.57,0.91
2.88,0.22,2.63,0.9
2.82,0.22,2.58,0.89
2.82,0.22,2.59,0.89
2.88,0.22,2.62,0.89
2.92,0.24,2.64,0.9
2.74,0.25,2.83,0.95
2.61,0.25,2.8,1.06
2.67,0.27,2.09,1.13
2.98,0.27,2.33,1.09
2.79,0.27,2.54,1.05
2.83,0.26,2.7,1.02
2.89,0.26,2.63,1.02
3.21,0.29,2.78,1.05
2.91,0.36,2.91,1.13
2.44,0.38,2.4,1.21
2.11,0.43,2.65,1.23
3.26,0.48,2.78,1.31
3.06,0.47,2.11,1.39
2.8,0.46,2.2,1.34
2.83,0.44,2.36,1.41
2.82,0.43,2.77,1.4
2.82,0.42,2.64,1.35
2.84,0.41,2.56,1.3
2.86,0.41,2.64,1.26
2.79,0.4,2.63,1.21
2.93,0.39,2.77,1.17
2.98,0.41,2.77,1.21
2.72,0.42,2.6,1.2
2.39,0.43,2.58,1.18
3.17,0.44,2.61,1.19
2.79,0.45,2.5,1.16
2.48,0.45,2.41,1.13
3,0.46,2.71,1.1
2.91,0.45,2.67,1.08
2.94,0.44,2.63,1.08
2.78,0.44,2.67,1.08
2.74,0.43,2.44,1.09
2.78,0.43,2.83,1.1
2.89,0.42,2.39,1.21
2.82,0.41,2.63,1.22
2.83,0.39,2.61,1.22
2.81,0.38,2.87,1.22
2.83,0.37,2.11,1.2
2.83,0.37,2.59,1.19
2.78,0.36,2.62,1.15
2.83,0.34,2.4,1.12
2.97,0.34,2.32,1.14
2.81,0.35,2.53,1.2
2.76,0.34,2.84,1.2
2.84,0.35,2.75,1.16
2.81,0.35,2.56,1.14
2.61,0.35,2.28,1.1
2.83,0.35,2.57,1.07
2.83,0.35,2.47,1.04
3.04,0.34,2.54,1.01
2.69,0.35,2.66,0.98
2.74,0.34,2.58,0.94
2.69,0.34,2.5,0.92
2.88,0.34,2.56,0.93
2.9,0.33,2.53,0.92
2.74,0.33,2.84,0.91
2.85,0.33,3.36,1
2.8,0.32,2.47,1.14
2.82,0.31,2.41,1.13
2.7,0.32,2.36,1.17
3.24,0.34,2.78,1.24
2.66,0.36,1.7,1.27
2.58,0.36,2.27,1.36
2.64,0.39,2.72,1.48
2.96,0.39,2.68,1.5
2.89,0.38,2.73,1.49
2.89,0.37,2.64,1.45
2.89,0.37,2.53,1.42
2.74,0.37,2.67,1.39
2.71,0.37,2.5,1.36
3.1,0.37,2.6,1.34
2.86,0.39,2.59,1.31
2.72,0.41,2.47,1.3
2.39,0.41,2.64,1.28
2.79,0.42,2.63,1.24
2.91,0.41,2.61,1.19
2.82,0.42,2.5,1.19
3.01,0.41,2.57,1.17
2.83,0.43,2.67,1.14
2.7,0.42,2.61,1.1
2.67,0.41,2.66,1.07
2.82,0.41,2.54,1.03
2.83,0.4,2.58,1
2.8,0.4,2.46,1.01
2.89,0.39,2.76,1.02
2.83,0.38,2.55,1
2.84,0.37,2.67,0.97
2.85,0.36,2.42,0.95
2.83,0.37,2.88,0.93
2.7,0.37,2.41,0.93
2.65,0.36,2.77,0.93
2.87,0.36,2.71,0.9
2.81,0.35,2.34,0.9
2.61,0.35,2.37,0.94
2.94,0.35,3.1,0.95
3.1,0.38,2.36,0.97
2.54,0.39,2.43,0.93
2.59,0.41,2.16,1.02
3.31,0.42,2.62,1.14
2.67,0.44,2.67,1.17
2.55,0.43,2.66,1.17
2.68,0.44,2.61,1.14
2.9,0.46,2.77,1.12
3.29,0.48,2.84,1.09
3.01,0.51,2.25,1.09
2.41,0.52,2.54,1.1
2.73,0.58,2.58,1.14
3.09,0.58,2.81,1.1
2.43,0.57,2.65,1.08
3.01,0.58,2.38,1.05
2.85,0.58,3.02,1.05
2.66,0.56,3.21,1.19
3.07,0.55,1.51,1.36
2.69,0.56,2.93,1.47
2.94,0.55,2.16,1.46
2.72,0.56,2.58,1.49
2.32,0.57,3.24,1.49
2.82,0.62,2.38,1.47
3.33,0.61,2.03,1.5
2.96,0.64,3.4,1.53
2.33,0.65,2.04,1.56
2.64,0.67,2.85,1.55
3.02,0.69,2.42,1.54
2.98,0.67,3.19,1.54
3.03,0.65,3.05,1.54
2.88,0.7,1.67,1.62
2.18,0.72,2.82,1.7
2.37,0.75,3.14,1.68
3.33,0.82,2.41,1.66
2.88,0.79,2.1,1.62
2.84,0.82,2.68,1.62
3.02,0.79,2.31,1.63
2.86,0.77,2.59,1.66
3.08,0.75,2.64,1.65
3.1,0.75,2.69,1.62
2.4,0.79,2.92,1.59
2.61,0.76,2.58,1.54
2.29,0.82,2.18,1.51
3.14,0.82,2.17,1.6
2.77,0.8,2.66,1.65
3.06,0.78,2.68,1.64
2.4,0.78,2.6,1.64
2.95,0.77,2.71,1.61
3.1,0.78,2.63,1.6
2.78,0.76,2.6,1.57
2.48,0.76,2.49,1.52
3.19,0.76,2.51,1.52
3,0.74,2.54,1.59
2.57,0.72,2.67,1.63
2.86,0.74,2.89,1.59
3.07,0.72,3.26,1.63
2.72,0.71,1.98,1.61
2.93,0.69,2.29,1.69
3.02,0.69,2.79,1.74
3.04,0.74,2.68,1.69
2.61,0.8,2.34,1.68
2.04,0.81,2.7,1.7
2.25,0.91,2.77,1.67
3.31,0.92,2.9,1.63
2.92,0.9,3.03,1.69
2.83,0.88,1.78,1.71
2.83,0.86,1.7,1.83
3.07,0.84,2.71,1.94
3.03,0.87,2.72,1.95
2.34,0.86,2.61,1.94
3.01,0.85,2.67,1.94
2.53,0.85,2.81,1.92
2.58,0.87,2.84,1.88
3.1,0.87,2.26,1.83
3.05,0.85,2.48,1.83
2.91,0.85,3.44,1.83
2.58,0.83,2.11,1.82
3.38,0.82,2.78,1.96
2.52,0.83,2.62,1.97
1.88,0.84,2.61,2
3.3,0.87,2.73,2.01
2.88,0.85,2.59,1.97
2.89,0.83,2.66,1.98
2.93,0.85,2.7,1.92
2.4,0.84,2.47,1.89
2.72,0.87,2.78,1.84
3.35,0.87,2.04,1.83
3,0.88,2.38,1.88
2.32,0.89,3.26,1.86
2.62,0.88,1.99,1.84
3.22,0.92,2.53,1.91
2.82,0.9,2.7,1.93
2.95,0.92,2.6,1.91
3.03,0.89,2.55,1.91
2.85,0.87,2.74,1.89
2.79,0.84,2.7,1.82
2.83,0.82,2.74,1.75
2.55,0.8,2.23,1.72
3.14,0.79,2.76,1.69
2.69,0.78,2.29,1.67
2.7,0.76,2.56,1.71
2.69,0.75,2.56,1.69
2.96,0.74,2.5,1.66
2.76,0.72,2.54,1.65
2.46,0.7,2.39,1.67
2.98,0.71,2.63,1.73
2.88,0.7,3.05,1.71
2.78,0.69,2.38,1.65
2.85,0.67,3,1.63
3.31,0.69,2.37,1.6
2.27,0.73,2.88,1.55
2.17,0.78,1.76,1.56
3.46,0.84,2.38,1.71
3.05,0.85,2.43,1.75
2.81,0.84,2.57,1.81
3.04,0.82,2.68,1.81
2.42,0.82,2.7,1.81
2.88,0.82,2.76,1.81
3.25,0.81,3.2,1.78
2.73,0.8,2.08,1.77
2.35,0.79,2.65,1.81
3.07,0.78,2.67,1.78
2.83,0.78,2.49,1.74
2.9,0.76,2.5,1.75
2.64,0.74,2.54,1.76
3.13,0.74,2.79,1.72
2.81,0.72,2.56,1.67
2.8,0.72,2.68,1.61
2.65,0.71,2.67,1.55
2.75,0.7,2.49,1.51
2.83,0.68,2.75,1.46
2.7,0.67,2.11,1.51
2.76,0.65,2.65,1.58
2.89,0.64,2.9,1.57
2.82,0.62,2.68,1.52
2.82,0.6,2.5,1.52
2.98,0.58,3.06,1.51
2.93,0.61,2.39,1.54
2.69,0.62,2.39,1.55
2.7,0.63,2.46,1.57
2.69,0.61,2.42,1.6
2.39,0.64,2.71,1.64
2.87,0.66,2.57,1.62
3.21,0.67,2.54,1.64
2.98,0.65,2.59,1.65
2.78,0.63,2.59,1.61
2.76,0.62,2.67,1.6
2.83,0.6,2.7,1.55
2.97,0.59,2.62,1.53
2.7,0.58,2.8,1.5
3.07,0.59,2.39,1.46
2.07,0.62,2.68,1.45
2.32,0.66,2.52,1.43
3.29,0.67,2.64,1.41
2.67,0.66,2.41,1.38
3.1,0.65,2.54,1.4
2.76,0.65,2.73,1.38
2.73,0.64,2.52,1.36
2.76,0.62,2.6,1.37
2.95,0.63,2.58,1.37
2.91,0.61,2.6,1.36
2.82,0.59,2.61,1.34
2.89,0.57,2.59,1.32
2.81,0.56,2.66,1.3
2.84,0.55,2.66,1.25
2.88,0.54,2.72,1.21
2.79,0.53,2.42,1.17
2.83,0.53,2.57,1.13
2.64,0.51,2.37,1.12
2.67,0.52,2.59,1.15
2.96,0.51,2.58,1.16
2.83,0.5,2.66,1.16
2.82,0.48,2.59,1.14
2.81,0.47,2.55,1.13
2.86,0.46,2.62,1.11
2.73,0.45,2.56,1.09
2.75,0.44,2.62,1.08
2.92,0.45,2.65,1.05
2.6,0.44,2.63,1.03
2.63,0.46,2.46,1.01
2.98,0.47,2.6,0.99
2.91,0.46,2.7,1
2.8,0.45,2.57,0.97
2.81,0.44,2.35,0.99
2.98,0.44,2.6,1.02
2.78,0.46,2.58,1.03
2.5,0.46,2.65,1.02
2.68,0.48,2.54,1.01
3.19,0.49,2.57,1.01
2.83,0.5,2.55,1
2.53,0.49,2.58,0.99
2.88,0.5,2.61,0.98
2.99,0.5,2.71,0.95
2.9,0.51,2.68,0.92
2.87,0.52,2.56,0.9
2.63,0.52,2.55,0.87
2.24,0.54,2.49,0.85
3.18,0.56,2.44,0.87
2.86,0.55,2.5,0.91
2.84,0.52,2.63,0.94
2.8,0.51,2.59,0.95
2.84,0.49,2.62,0.96
2.82,0.48,2.63,0.96
2.82,0.46,2.62,0.95
2.83,0.45,2.59,0.93
2.82,0.43,2.64,0.92
2.83,0.43,2.63,0.89
2.85,0.42,2.53,0.87
2.73,0.42,2.6,0.85
2.93,0.41,2.53,0.84
2.84,0.4,2.5,0.83
2.79,0.39,2.5,0.85
2.82,0.38,2.61,0.87
2.83,0.37,2.64,0.87
2.78,0.37,2.59,0.85
2.83,0.36,2.61,0.83
2.79,0.35,2.59,0.81
2.78,0.34,2.53,0.79
2.87,0.33,2.58,0.8
2.83,0.33,2.6,0.79
2.79,0.33,2.56,0.77
2.83,0.32,2.61,0.76
2.95,0.32,2.52,0.74
2.83,0.31,2.61,0.73
2.8,0.31,2.58,0.72
2.86,0.31,2.62,0.69
2.88,0.31,2.66,0.67
3.02,0.34,2.59,0.65
2.77,0.35,2.63,0.63
2.61,0.35,2.52,0.61
2.67,0.38,2.49,0.64
3.16,0.39,2.73,0.64
2.6,0.4,2.61,0.62
2.89,0.4,2.58,0.63
2.94,0.39,2.63,0.61
2.81,0.39,2.61,0.59
2.89,0.39,2.61,0.57
2.91,0.39,2.58,0.55
2.8,0.4,2.58,0.53
2.72,0.4,2.76,0.54
2.59,0.41,2.51,0.58
2.82,0.4,2.41,0.59
2.85,0.39,2.44,0.57
2.85,0.39,2.96,0.6
2.87,0.38,2.35,0.61
2.74,0.38,2.4,0.6
2.85,0.37,2.44,0.63
2.76,0.36,2.64,0.64
2.81,0.35,2.63,0.63
2.85,0.34,2.55,0.64
2.85,0.34,2.69,0.65
2.81,0.34,2.46,0.64
2.78,0.33,2.56,0.63
2.8,0.32,2.6,0.6
2.89,0.31,2.51,0.59
2.86,0.32,2.63,0.57
2.7,0.32,2.52,0.56
2.73,0.32,2.23,0.56
2.83,0.33,2.59,0.62
2.91,0.32,3.05,0.63
2.82,0.33,2.76,0.68
2.77,0.33,2.52,0.67
2.78,0.32,2.68,0.67
2.86,0.32,2.5,0.67
2.76,0.31,2.43,0.65
2.83,0.3,2.3,0.68
2.92,0.3,2.58,0.74
2.95,0.34,2.76,0.74
2.62,0.35,2.73,0.71
2.52,0.36,2.7,0.7
2.83,0.38,2.47,0.7
3.06,0.38,2.65,0.68
2.82,0.38,2.39,0.67
2.77,0.37,2.6,0.66
2.87,0.36,2.5,0.65
2.83,0.36,2.42,0.65
2.86,0.36,2.53,0.67
2.82,0.36,2.72,0.66
2.78,0.36,2.81,0.65
2.89,0.37,2.62,0.69
2.7,0.37,2.6,0.67
2.72,0.36,2.07,0.71
2.84,0.36,2.78,0.75
2.87,0.35,2.8,0.74
2.86,0.35,2.81,0.78
2.82,0.35,2.65,0.84
2.8,0.35,2.05,0.85
2.75,0.34,2.68,0.87
2.83,0.32,2.47,0.85
2.86,0.32,2.32,0.86
2.81,0.32,2.57,0.92
2.88,0.32,2.74,0.94
2.83,0.33,2.73,0.91
2.77,0.32,2.72,0.88
2.81,0.32,2.71,0.88
2.75,0.31,2.47,0.86
2.93,0.31,2.23,0.86
2.83,0.31,2.54,0.91
2.85,0.3,2.7,0.91
2.8,0.3,2.61,0.88
2.81,0.29,2.47,0.9
2.84,0.29,2.69,0.9
2.87,0.29,2.67,0.87
2.87,0.29,2.58,0.84
2.78,0.29,2.5,0.82
2.8,0.29,2.61,0.8
2.81,0.28,2.56,0.8
2.89,0.27,2.69,0.77
2.85,0.28,2.5,0.75
2.83,0.28,2.67,0.74
2.88,0.3,2.58,0.71
2.79,0.31,2.55,0.69
2.53,0.32,2.53,0.7
2.82,0.32,2.73,0.69
2.88,0.31,2.93,0.7
2.82,0.31,2.63,0.79
2.83,0.3,2.4,0.82
2.79,0.3,2.29,0.81
2.82,0.29,2.51,0.81
2.87,0.29,2.46,0.81
2.83,0.28,2.64,0.83
2.75,0.28,2.62,0.83
2.95,0.28,2.61,0.82
2.79,0.28,2.55,0.8
2.8,0.28,2.65,0.8
2.83,0.27,2.53,0.79
2.85,0.27,2.62,0.78
2.82,0.27,2.53,0.78
2.82,0.27,2.58,0.79
2.84,0.26,2.63,0.78
2.83,0.26,2.68,0.75
2.84,0.27,2.59,0.73
2.83,0.27,2.48,0.71
2.85,0.27,2.6,0.69
2.75,0.27,2.53,0.67
2.83,0.27,2.51,0.66
2.75,0.26,2.43,0.71
2.88,0.26,2.66,0.75
2.86,0.27,2.82,0.74
2.82,0.28,2.76,0.73
2.74,0.29,2.48,0.75
2.66,0.29,2.24,0.75
2.84,0.28,2.4,0.8
2.77,0.27,2.56,0.85
2.82,0.27,2.59,0.88
2.88,0.26,2.66,0.91
2.88,0.27,2.65,0.91
2.84,0.27,2.58,0.9
2.83,0.28,2.61,0.88
2.69,0.28,2.73,0.86
2.94,0.28,2.65,0.83
2.71,0.3,2.57,0.8
2.66,0.29,2.49,0.78
2.86,0.3,2.41,0.82
2.86,0.3,2.55,0.87
2.83,0.3,2.59,0.91
2.8,0.29,2.63,0.93
2.82,0.29,2.61,0.94
2.82,0.29,2.77,0.92
2.84,0.29,2.73,0.89
2.75,0.29,2.41,0.87
2.84,0.29,2.57,0.85
2.79,0.29,2.36,0.84
2.83,0.29,2.77,0.83
2.81,0.28,2.52,0.81
2.74,0.28,2.38,0.82
2.85,0.28,2.47,0.87
2.83,0.28,2.66,0.9
2.8,0.28,2.68,0.92
2.81,0.27,2.82,0.89
2.87,0.28,2.8,0.9
2.72,0.28,2,0.91
2.83,0.27,2.49,0.97
2.79,0.27,2.56,1
2.79,0.27,2.66,0.98
2.73,0.27,2.8,0.95
2.9,0.27,2.5,0.92
2.66,0.28,2.22,0.92
2.83,0.27,2.73,0.97
2.76,0.27,2.83,0.95
2.76,0.27,2.53,0.93
2.96,0.27,2.47,0.9
2.74,0.27,2.64,0.87
2.72,0.27,2.48,0.85
2.74,0.27,2.34,0.88
2.88,0.26,2.65,0.91
2.85,0.27,2.72,0.9
2.68,0.27,2.86,0.89
2.7,0.27,2.28,0.89
2.84,0.28,2.56,0.97
2.91,0.28,2.72,0.97
2.79,0.28,2.75,0.96
2.66,0.29,2.85,0.93
2.99,0.29,3.07,0.98
2.74,0.3,2.74,1.11
2.64,0.3,1.62,1.15
2.84,0.32,2.37,1.29
2.94,0.32,3.12,1.28
2.81,0.32,2.04,1.31
2.77,0.31,2.14,1.39
2.95,0.32,2.55,1.51
2.67,0.33,3.04,1.51
2.87,0.32,3.07,1.47
2.69,0.33,2.25,1.5
2.71,0.32,2.37,1.5
2.89,0.32,2.41,1.52
2.67,0.32,2.32,1.62
2.88,0.33,2.87,1.72
2.9,0.33,3.02,1.69
2.78,0.34,2.2,1.71
2.64,0.34,2.93,1.72
2.75,0.34,3.24,1.73
2.81,0.34,2.62,1.79
2.97,0.34,2.67,1.74
2.88,0.33,2.25,1.72
2.54,0.34,2.49,1.75
3.07,0.35,2.24,1.79
2.77,0.35,2.28,1.91
2.77,0.35,2.91,1.99
2.95,0.35,2.4,1.96
2.7,0.36,1.87,2.05
2.46,0.36,2.72,2.2
2.58,0.38,3.49,2.2
2.9,0.38,2.31,2.2
2.88,0.38,2.09,2.22
2.86,0.37,2.42,2.27
2.77,0.36,2.84,2.31
2.67,0.35,2.78,2.29
2.92,0.35,2.52,2.23
2.83,0.35,2.67,2.25
2.84,0.34,2.52,2.24
2.8,0.33,2,2.3
2.86,0.33,2.9,2.49
2.79,0.33,2.49,2.47
2.46,0.34,2.61,2.57
3.07,0.35,3.14,2.5
2.89,0.38,1.6,2.48
2.46,0.38,2.46,2.66
3.05,0.39,2.4,2.79
2.86,0.4,3.02,2.9
2.7,0.4,2.78,2.91
2.8,0.41,2.38,2.96
2.96,0.4,3.2,2.96
3.05,0.4,3.54,2.94
2.78,0.43,2.22,3.01
2.77,0.41,1.56,2.98
2.64,0.41,1.91,3.25
2.45,0.43,2.56,3.43
3.12,0.44,3.05,3.54
2.97,0.44,2.53,3.59
2.85,0.43,3.35,3.57
2.55,0.43,2.67,3.52
2.98,0.43,2.54,3.44
3.09,0.43,2.1,3.51
2.7,0.43,2.76,3.65
2.95,0.43,2.67,3.69
2.77,0.43,3.19,3.67
2.87,0.42,2.72,3.52
2.79,0.41,2.21,3.45
2.83,0.41,2.38,3.53
2.81,0.41,2.58,3.63
3.04,0.42,2.57,3.7
2.64,0.42,2.84,3.7
3.08,0.42,3.08,3.61
2.7,0.44,2.63,3.51
2.43,0.45,2.15,3.41
3.15,0.47,2.18,3.49
2.75,0.46,2.68,3.63
3.02,0.46,3.06,3.71
2.81,0.47,3,3.6
2.82,0.46,1.89,3.55
2.83,0.45,3.29,3.6
2.88,0.45,2.66,3.53
2.58,0.45,2.61,3.48
2.83,0.45,1.95,3.52
2.99,0.44,2.76,3.62
2.61,0.44,3.38,3.55
2.84,0.43,2.16,3.45
2.77,0.42,2.5,3.38
2.95,0.42,2.39,3.31
2.32,0.43,2.76,3.24
3.11,0.44,2.28,3.23
2.55,0.44,2.51,3.28
2.99,0.45,2.51,3.26
2.95,0.46,2.48,3.29
2.65,0.47,2.58,3.39
2.8,0.46,3,3.38
2.77,0.45,2.34,3.32
2.85,0.44,2.53,3.35
2.73,0.43,2.95,3.31
2.92,0.43,1.77,3.35
2.82,0.42,2.72,3.52
2.89,0.41,2.81,3.53
2.82,0.4,2.45,3.53
2.92,0.4,2.68,3.51
2.89,0.42,2.54,3.49
2.72,0.42,2.75,3.5
2.95,0.41,2.97,3.39
2.78,0.4,1.97,3.3
2.82,0.39,2.74,3.26
2.78,0.38,2.64,3.16
2.9,0.38,2.34,3.17
2.78,0.37,2.83,3.17
2.83,0.36,2.48,3.08
2.89,0.35,2.23,3.05
2.87,0.35,2.55,2.99
2.79,0.34,2.1,3.1
2.79,0.33,2.74,3.16
2.92,0.33,2.81,3.16
2.83,0.34,2.77,3.12
2.64,0.34,2.7,3.05
2.83,0.33,2.58,3.02
2.91,0.34,2.23,3.05
2.69,0.33,2.82,3.05
2.79,0.34,2.68,3.01
2.81,0.33,2.95,2.9
2.99,0.32,2.77,2.87
2.78,0.32,1.59,2.84
2.83,0.32,2.61,3.06
2.87,0.31,2.75,3.1
2.86,0.32,2.74,3.04
2.91,0.32,2.4,3.04
2.68,0.32,2.75,3.01
2.84,0.31,2.68,2.92
2.81,0.31,2.43,2.88
2.83,0.3,2.36,2.87
2.83,0.3,2.83,2.88
2.71,0.29,2.64,2.87
2.82,0.29,2.62,2.83
2.84,0.29,2.51,2.84
2.85,0.29,2.63,2.84
2.78,0.28,2.64,2.83
2.79,0.28,2.77,2.8
2.81,0.27,2.75,2.71
2.85,0.26,2.39,2.66
2.86,0.27,2.79,2.61
2.82,0.27,2.46,2.52
2.72,0.27,2.31,2.5
2.71,0.27,2.5,2.53
2.82,0.27,2.93,2.53
2.86,0.27,2.76,2.43
2.78,0.26,2.43,2.42
2.87,0.26,2.56,2.37
2.87,0.27,2.54,2.38
2.89,0.26,2.62,2.35
2.87,0.27,2.53,2.35
2.55,0.27,2.64,2.34
2.95,0.28,2.69,2.28
2.81,0.28,2.44,2.23
2.83,0.27,3.07,2.17
2.83,0.27,2.74,2.19
2.85,0.27,1.69,2.24
2.9,0.27,2.73,2.34
2.75,0.27,2.82,2.3
2.72,0.27,2.64,2.25
2.85,0.27,2.53,2.22
2.87,0.27,2.72,2.17
2.83,0.27,2.53,2.08
2.69,0.27,2.77,2.03
2.7,0.27,2.67,2.01
3.01,0.28,2.69,1.97
2.86,0.29,2.54,1.95
2.78,0.29,2.61,1.89
2.66,0.28,2.69,1.82
2.78,0.29,2.56,1.79
2.94,0.3,2.51,1.73
2.83,0.3,2.63,1.7
2.85,0.29,2.67,1.64
2.81,0.3,2.4,1.58
2.77,0.3,2.41,1.59
2.67,0.29,2.69,1.58
2.83,0.29,2.57,1.55
2.77,0.28,2.63,1.52
2.79,0.28,2.63,1.47
2.83,0.28,2.53,1.44
2.89,0.28,2.75,1.4
2.92,0.29,2.54,1.36
2.51,0.29,2.56,1.3
2.91,0.3,2.47,1.26
2.83,0.29,2.59,1.23
2.88,0.3,2.66,1.2
2.61,0.3,2.36,1.17
2.89,0.31,2.62,1.17
2.95,0.3,2.61,1.14
2.9,0.3,2.65,1.1
2.86,0.3,2.59,1.06
2.79,0.3,2.59,1.04
2.76,0.3,2.57,1
2.94,0.31,2.63,0.96
3.02,0.34,2.58,0.93
2.69,0.38,2.56,0.89
2.52,0.38,2.62,0.87
2.65,0.38,2.57,0.84
3.06,0.39,2.54,0.8
2.84,0.4,2.62,0.78
2.72,0.39,2.63,0.76
2.46,0.42,2.6,0.74
3.17,0.44,2.58,0.73
2.89,0.44,2.46,0.71
2.84,0.43,2.62,0.69
2.52,0.47,2.57,0.68
3.3,0.48,2.56,0.66
2.9,0.51,2.6,0.64
2.85,0.53,2.65,0.63
2.45,0.53,2.61,0.62
2.73,0.56,2.57,0.6
2.58,0.55,2.54,0.6
3,0.58,2.6,0.58
2.98,0.56,2.58,0.58
2.74,0.55,2.6,0.58
2.93,0.54,2.59,0.58
2.77,0.53,2.56,0.58
